Event_Name,Process_Name,File_Path,Time
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4393.3450
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4393.3472
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4395.7177
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4395.7364
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4395.7401
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4395.7424
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4397.5655
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4397.7709
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4397.7760
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4397.7784
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4399.5784
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4399.8877
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4399.8942
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4399.8964
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4401.9966
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4402.2848
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4402.2909
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4402.2931
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4404.2678
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4404.2810
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4404.2834
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4406.2342
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4406.2375
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4406.4001
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4406.4026
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4408.2941
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4408.4256
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4408.4306
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4408.4329
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4410.1399
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4410.4398
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4410.4448
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4410.4471
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4412.1994
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4412.5429
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4412.5517
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4412.5543
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4414.2261
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4414.5494
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4414.5555
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4414.5578
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4416.3401
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4416.6090
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4416.6139
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4416.6163
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4418.4897
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4418.7374
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4418.7431
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4418.7454
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4420.4451
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4420.4484
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4420.8690
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4420.8756
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4420.8779
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4422.8600
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4422.9371
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4422.9408
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4422.9430
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4424.7873
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4424.9148
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4424.9186
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4424.9209
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4427.0167
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4427.2894
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4427.2963
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4427.2988
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4429.2334
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4429.2505
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4429.2530
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4431.2067
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4431.2807
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4431.2843
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4431.2865
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4433.0438
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4433.3336
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4433.3414
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4433.3441
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4435.3367
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4435.6994
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4435.7025
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4435.8424
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4435.8447
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4437.5016
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4437.9619
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4437.9695
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4437.9718
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4439.3031
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4439.3064
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4440.3742
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4440.3852
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4440.3877
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4441.8227
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4441.8707
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4442.7808
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4442.7890
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4442.7912
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4444.1714
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4445.0618
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4445.0726
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4445.0751
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4446.3494
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4447.3557
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4447.3671
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4447.3695
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4448.7187
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4449.6000
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4449.6094
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4449.6117
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4451.1858
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4451.1890
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4452.2141
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4452.2246
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4452.2270
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4453.6340
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4454.5158
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4454.5268
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4454.5292
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4455.8579
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4457.2217
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4457.2346
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4457.2371
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4458.5152
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4459.7619
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4459.7734
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4459.7757
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4461.2667
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4462.3463
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4462.3586
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4462.3611
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4463.9283
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4465.2916
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4465.3064
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4465.3088
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4466.6558
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4467.8515
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4467.8547
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4468.0140
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4468.0165
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4469.6498
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4469.8738
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4469.8788
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4469.8811
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4471.6890
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4471.6924
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4472.4862
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4472.4943
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4472.5137
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4473.9931
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4475.2860
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4475.3008
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4475.3034
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4476.5425
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4477.7366
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4477.7399
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4478.0411
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4478.0456
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4478.0479
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4479.4187
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4480.5296
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4480.5419
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4480.5443
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4482.2686
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4482.2815
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4482.2839
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4484.0845
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4484.0945
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4484.0968
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4485.7701
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4485.7822
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4485.7846
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4487.8590
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4487.8725
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4487.8750
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4489.4003
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4489.4104
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4489.4127
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4491.2782
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4491.4495
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4491.4544
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4491.4566
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4492.7689
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4493.8289
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4493.8657
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4493.8682
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4495.8227
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4496.1197
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4496.1241
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4496.1267
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4497.2870
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4497.2903
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4498.2496
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4499.0046
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4499.0167
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4499.0192
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4500.2006
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4502.0569
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4502.4862
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4502.4938
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4502.4967
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4503.7094
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4504.6926
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4505.4169
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4505.4468
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4505.4503
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4506.2721
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4507.7495
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4507.8648
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4507.8687
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4507.8711
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4509.6227
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4509.6387
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4509.6423
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4509.6445
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4510.6255
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4511.7162
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4511.7254
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4511.7277
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4513.1247
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4514.1143
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4514.1267
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4514.1292
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4514.9619
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4514.9652
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4516.4066
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4516.8761
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4516.8866
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4516.8892
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4517.8512
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4518.8207
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4519.3809
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4519.3889
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4519.3913
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4520.6268
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4521.6032
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4522.2800
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4522.2913
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4522.2937
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4523.2258
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4524.0798
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4524.9449
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4525.5074
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4525.5158
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4525.5182
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4526.4698
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4527.4522
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4528.3771
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4528.4926
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4528.4972
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4528.4995
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4529.8157
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4531.3750
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4531.3993
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4531.4030
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4531.4052
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4532.3677
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4532.3709
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4533.8682
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4534.9333
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4534.9509
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4534.9544
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4534.9568
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4536.0362
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4537.1058
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4537.9814
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4537.9942
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4537.9967
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4539.0193
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4540.0380
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4541.0798
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4541.0955
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4541.0979
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4542.1816
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4543.1433
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4544.1539
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4544.1666
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4544.1690
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4545.1974
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4546.0521
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4547.0915
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4547.4391
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4547.4456
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4547.4479
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4548.4018
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4548.4050
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4548.5995
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4549.7490
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4550.9238
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4550.9355
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,4550.9381
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4552.7031
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,4552.7065
